"X1","X2","X3","mid_lon","mid_lat","mid_dist"
86,163,232,-92.9322407,44.6331468,0.129155702028102
36,44,227,-93.3486754,45.6002102666667,0.129133929543619
38,105,226,-93.0203678,44.5517078666667,0.1291070354741
18,28,100,-93.7456859666667,45.4619952,0.129093504063376
2,12,104,-94.4659336333333,45.6986535,0.129035294722961
6,137,178,-93.9952573333333,45.2074251666667,0.129008653692513
38,109,167,-92.7830277,44.5143586333333,0.129004629969774
56,64,93,-93.8619821,44.9273558666667,0.128982238380434
12,130,178,-95.5900372,46.3179600666667,0.128975652805656
93,115,176,-94.4291451666667,44.7788399,0.12895962992343
85,90,164,-93.1595904,45.3958804,0.128958658320605
86,112,168,-92.9351073333333,44.6357453,0.128952231093594
181,185,203,-94.0216311333333,45.6232794666667,0.128910799373116
149,151,161,-94.7139418,45.5056697666667,0.128908531839749
38,169,228,-92.7808559666667,44.4722478666667,0.128902049693574
17,108,149,-95.5120883333333,45.2371937666667,0.128900514238399
6,79,121,-94.2397897666667,45.2855689333333,0.128856188826174
93,114,175,-94.4236690333333,44.7762684666667,0.128856072667026
119,131,149,-93.7082351666667,45.8621816333333,0.12885343890574
6,109,201,-94.0118569,45.1794663,0.128824615472127
38,42,47,-92.7830398333333,44.4593066666667,0.128824158647906
79,108,139,-95.2930901666667,45.7281339333333,0.128823422970635
105,127,133,-94.6278397666667,45.2208161,0.128805229323282
72,93,169,-93.3867772,44.3961852333333,0.12880281363983
86,98,187,-92.7239467666667,44.7222973333333,0.12878915994542
117,154,192,-94.7805114333333,45.5397330666667,0.128766638761418
14,138,197,-93.8846934333333,44.5739133333333,0.128763451626485
57,129,213,-95.9157049333333,46.7112346333333,0.12874025726318
46,209,213,-94.4041415666667,45.5881634333333,0.128729758939488
6,149,190,-94.0082112,45.1846179666667,0.128722018850806
45,200,204,-94.2552574666667,45.1923198,0.128716384936137
6,149,198,-93.9866420333333,45.2388876,0.12869519467564
2,74,197,-94.6838125333333,45.561102,0.128692330349393
86,135,166,-92.8375091666667,44.6066467333333,0.128668138119504
72,138,166,-93.4165518333333,44.2159574333333,0.128658333948772
72,163,219,-93.4397228,44.3079896666667,0.128646953387358
154,162,172,-94.4891197,46.8099811,0.128640166198976
145,210,227,-93.5262082666667,46.0561008333333,0.128628785437284
145,211,227,-93.5262082666667,46.0561008333333,0.128628785437284
14,38,144,-93.8916493333333,44.6268099666667,0.128627204445927
4,133,213,-95.4716887666667,45.9754646,0.128620912220285
32,117,121,-93.9627121666667,45.2637298666667,0.128612707569735
160,197,212,-92.6681336333333,44.5725424,0.128590018563755
154,207,230,-94.5294291,46.7213329,0.128583048036751
28,52,151,-94.1630373666667,46.4777912666667,0.128578936205797
46,222,231,-94.3531690333333,45.3410779,0.128569900441957
38,127,232,-93.0068326,44.5697989,0.128550617101635
27,166,229,-94.0501397333333,43.7717353,0.128542465391155
117,150,190,-94.6923995333333,45.7137130666667,0.128528373709037
56,102,161,-93.9110906333333,44.9887302333333,0.128522100240056
1,4,59,-93.7217419,46.4059916,0.128519163792841
160,167,228,-92.6508756666667,44.4988718666667,0.12851465657724
99,110,199,-94.3220186333333,44.1888757,0.128500687983899
178,185,213,-94.1907212,45.7406559,0.128472594774957
14,98,222,-93.7035845333333,44.7307878333333,0.128456385337503
41,99,104,-93.6443311666667,44.7081346666667,0.12845352168394
90,189,210,-92.9018377333333,46.1380318333333,0.128446005636522
90,189,211,-92.9018377333333,46.1380318333333,0.128446005636522
105,189,204,-94.4227166666667,45.2100735333333,0.128441197573097
2,8,74,-94.6776138,45.7026289333333,0.1284411322045
14,177,199,-93.8893174333333,44.6422742666667,0.128419676572275
6,49,105,-94.0000703666667,45.1986680333333,0.128408384231782
139,194,214,-94.3462349333333,46.4044350666667,0.128405912745281
85,140,231,-93.2702567,45.4149668,0.128397339910144
43,171,194,-93.9246738333333,45.4023523666667,0.128387593077151
86,170,198,-92.8118692,44.6125812333333,0.128382655506468
14,77,183,-93.8817732666667,44.5674760666667,0.128364979076899
43,102,201,-93.9443013333333,45.3447125,0.128360382354592
106,143,148,-94.4411615333333,45.8941752,0.128358520959757
6,79,120,-94.2411111666667,45.2751287,0.12835083066454
4,41,130,-95.2458189666667,45.8585268,0.128347353838262
38,167,184,-93.0084298,44.5675495666667,0.128337272445807
115,155,161,-95.7265961666667,44.3296404666667,0.128334514272691
93,161,209,-94.3806496333333,44.7654084333333,0.128315629801693
73,112,169,-93.0238033333333,44.5847820666667,0.128282736608203
34,35,143,-92.6885984666667,44.1472587,0.128281722371099
4,63,111,-95.4441189666667,46.0032050333333,0.128268338377297
78,182,191,-94.1058496333333,44.8860780333333,0.128267136960307
100,217,228,-93.2497231666667,44.5724980666667,0.12826650279853
52,153,214,-93.8386133666667,46.4653795,0.128258750481364
144,155,171,-94.9531353666667,44.6585621666667,0.128244714138792
107,118,191,-94.9876680333333,45.9995066333333,0.12823570600097
6,11,42,-94.2421004,45.2563149,0.128218707844233
38,42,66,-92.8089656,44.4062156333333,0.128208408872781
85,132,221,-93.1837747,45.4088574333333,0.128200998796735
178,190,213,-94.203008,45.7285571666667,0.128188533492046
34,110,226,-92.7586349666667,44.0730444666667,0.128184134184451
56,86,223,-93.8952221,44.9602285666667,0.128180357615368
160,170,228,-92.6533031666667,44.5039936666667,0.128156359864767
5,93,129,-95.5046799666667,45.8798564333333,0.12808028979956
46,84,145,-94.5314494666667,45.4577222666667,0.12807633119962
32,160,204,-93.9794111666667,45.1165764333333,0.128061981682721
45,139,219,-94.0700424666667,45.1157764,0.128056078326858
85,119,177,-93.3468383,45.3542210666667,0.128050723193242
142,189,217,-93.2945203666667,44.4768434666667,0.128022387760931
38,156,163,-92.783997,44.5141268666667,0.128008143938695
137,202,223,-93.6718110666667,44.4469864,0.128006991907486
93,114,135,-94.4540972666667,44.7970644666667,0.128002444187365
6,204,220,-94.2418846333333,45.2596899333333,0.128000236340679
38,165,232,-92.9706838,44.5985516666667,0.127974780576465
78,120,192,-94.1673019333333,44.6415105333333,0.127974195322312
85,90,127,-93.2024977666667,45.4151479666667,0.127968311884018
38,95,205,-92.8141509333333,44.4005297666667,0.127952014252649
137,179,219,-93.511012,44.4345135,0.12795062224984
45,144,230,-94.0659164666667,45.0641731666667,0.127944541010648
18,106,135,-93.7635670333333,45.4587999666667,0.127927376090561
93,115,177,-94.4382548666667,44.7852823666667,0.127925837379324
6,23,149,-94.0278884666667,45.1634843666667,0.127867907671404
6,25,149,-94.0278884666667,45.1634843666667,0.127867907671404
140,151,212,-93.117461,45.4949738666667,0.127865708545504
38,109,170,-92.7854552,44.5194804333333,0.127862652068379
45,184,222,-94.3075237666667,45.1363754,0.127853171275414
105,133,165,-94.5916909666667,45.2495688666667,0.127835989152728
149,181,201,-94.6002744666667,45.38936,0.127834943133355
99,137,183,-94.1394682666667,44.2095733666667,0.127832609530296
72,105,202,-93.4102660666667,44.3731486666667,0.127825483392704
2,62,152,-94.4519851,45.6669770333333,0.127808150297709
41,102,183,-93.6862199,44.7327281666667,0.127803738834562
5,93,130,-95.504601,45.8702557333333,0.127801062199545
86,168,221,-92.7919471666667,44.6217594,0.127792584203834
43,46,49,-93.9377206666667,45.3576361666667,0.127784887540701
138,161,219,-94.4351801666667,44.2057909666667,0.127776701673268
38,103,168,-92.8140243666667,44.5719434333333,0.127776211173233
2,135,150,-94.6179652,45.7471875,0.127771921398245
17,114,213,-95.5149924,45.4010678,0.127766524667854
46,52,138,-94.281486,45.4212309666667,0.127745393705476
46,58,155,-94.2895256333333,45.4015524333333,0.127727679082307
14,108,225,-93.8786162,44.5621017666667,0.127680590876462
38,75,205,-92.7933175666667,44.5405151,0.127674992597445
18,142,151,-93.7409484,45.460679,0.12766453669285
34,111,225,-92.7533979,44.0842091,0.127661867803737
79,106,108,-95.3149331,45.5510647666667,0.127660049853476
6,62,79,-94.2388543333333,45.2320977666667,0.127637975228973
72,159,217,-93.4166547333333,44.3645040333333,0.12763659344236
158,192,208,-93.4601987333333,45.6104118666667,0.127617724020484
29,130,146,-96.6001778333333,46.1357751666667,0.127605901551309
6,180,209,-93.9908855333333,45.2241806666667,0.127601123611036
41,77,111,-93.6054954666667,44.7022050666667,0.127596909884564
6,149,176,-93.995859,45.2096855666667,0.127580670303523
22,191,202,-93.1292977,43.9624935333333,0.12757747018411
32,92,149,-93.9935924333333,45.1629979666667,0.127496901576246
15,28,216,-94.8133236666667,47.5885065666667,0.12746670738908
41,86,227,-93.6066855333333,44.7023815333333,0.127448742462253
10,27,35,-92.8623109333333,43.6525583666667,0.127419577533835
46,79,176,-94.3150206333333,45.3676511666667,0.127407330551026
38,73,169,-92.8416503666667,44.3782725333333,0.127405954754835
36,116,197,-93.3187963666667,45.6508568333333,0.127386090190864
2,129,167,-94.5995941,45.5027185,0.12737896804531
85,88,183,-93.3418528,45.3611153,0.12736663648139
99,155,166,-94.3300573,44.0460009333333,0.127366580116835
78,190,192,-94.1570668,44.6418553666667,0.127348384406181
14,183,220,-93.8194155,44.5027426333333,0.127346116731732
86,136,156,-92.7458576333333,44.6643859,0.127329596062967
36,125,132,-93.2608611666667,45.4434441,0.127321739459163
73,195,232,-93.0446191,44.5571435333333,0.127316518730767
45,173,223,-94.1224793333333,44.9736574666667,0.127310525217335
93,100,222,-94.2426934,44.9027957666667,0.127306412502785
78,84,109,-94.2293107,44.8750810666667,0.127285506217649
45,70,151,-94.3165281666667,45.110035,0.127279481609277
38,103,170,-92.8031055666667,44.5570765666667,0.127271707677405
36,139,160,-93.3504946333333,45.5491788333333,0.12721504637845
32,97,139,-93.9536668333333,45.2709206333333,0.127191037471547
22,27,226,-92.9221661333333,43.8485655333333,0.12717854252147
100,217,220,-93.2914778666667,44.5680026333333,0.127167089612132
14,183,185,-93.8414078666667,44.5166969,0.127153952600625
43,178,196,-93.9488372333333,45.3401585,0.127136661160098
39,158,172,-94.6547565,47.2661568333333,0.127099956246668
32,152,167,-93.9666608333333,45.2566931333333,0.127098377957407
8,36,184,-93.4267709,45.3255731333333,0.127096086039817
36,135,153,-93.1306271,45.4795314,0.127095331585451
2,154,227,-94.4464296666667,45.6288669666667,0.127089419695931
68,119,185,-93.4502877666667,45.3395332,0.127041970682553
78,157,192,-94.2477784333333,44.6786441,0.127038133031726
38,147,228,-93.0353722,44.4991665666667,0.12703690324711
38,54,156,-92.8142819,44.5710241,0.126970664253505
45,100,149,-94.0692920666667,45.0507651666667,0.126965312132314
118,130,172,-96.2313251666667,47.7983785333333,0.126940111406936
93,113,114,-94.38336,44.7670880333333,0.126906624730094
205,219,226,-92.6136847333333,43.8806332666667,0.126904890269859
2,85,133,-94.5730392333333,45.5004991666667,0.126900008775756
46,113,133,-94.4330539333333,45.3360787666667,0.126874945062698
93,114,187,-94.4026750333333,44.7707696666667,0.126857760265562
142,166,196,-93.0459165333333,44.4207734333333,0.126852582103696
36,59,199,-93.3500531,45.5488118333333,0.126824640779955
18,47,106,-93.780029,45.4534207333333,0.126806759393512
149,204,209,-94.6434553,45.2825801666667,0.126804538373098
57,87,213,-95.7697170333333,46.7124561,0.126798903590747
78,97,201,-94.2682198,44.7053511333333,0.126791125415358
100,127,147,-93.3245043333333,44.5738880333333,0.126766538273495
149,152,217,-94.6031886,45.3530268333333,0.126749416707304
145,188,214,-93.7598885666667,46.0559514666667,0.126720563048705
142,170,196,-93.0466570666667,44.4183725,0.126719590874068
73,166,218,-93.0713936,44.5361616,0.126690783583496
38,42,126,-92.7919888,44.4378715,0.126666344769747
32,221,223,-93.9783832333333,45.1176150666667,0.126663055045711
13,76,187,-94.3386006,46.3030160666667,0.126658380598419
105,122,204,-94.4388203333333,45.2268829666667,0.126618446015438
56,64,105,-93.9151350666667,45.0089734666667,0.126611988043478
13,15,209,-94.2648970333333,46.2379636,0.126586681861689
45,149,162,-94.0694813,45.1077544666667,0.126579085585953
1,15,102,-93.8144547,46.4723866666667,0.126577413743533
38,103,167,-92.8006780666667,44.5519547666667,0.126572556477374
85,119,198,-93.3285116333333,45.3769806333333,0.126562450151249
137,156,161,-93.6168409666667,44.4176872666667,0.126558860116551
44,82,193,-92.5796155333333,46.7231130666667,0.126543213109056
119,154,198,-93.7170812666667,45.8519396333333,0.126542365275362
134,150,153,-94.5662710333333,46.2366969,0.12653975712778
32,103,222,-93.9911221666667,45.1534976333333,0.126525082755255
38,100,156,-92.7874364333333,44.4512661666667,0.126524976775454
36,101,145,-93.3447848333333,45.6040473666667,0.126510351395212
14,111,231,-93.7648274333333,44.7436016,0.126507777984649
32,143,180,-93.9930103666667,45.1677248666667,0.126452477184565
46,193,209,-94.3420504666667,45.3489166666667,0.12639769320814
160,166,228,-92.6525626333333,44.5063946,0.126396583497648
50,68,169,-93.0040294666667,44.7142605,0.126393150590374
106,140,150,-94.4753508666667,46.0183690333333,0.126386450867178
14,133,226,-93.7655964666667,44.7434484,0.126365682453913
36,116,200,-93.1939557,45.6880709,0.126363801172678
100,126,217,-93.3559793,44.5889779666667,0.126353500639238
36,132,189,-93.2406968666667,45.440129,0.126346276294699
86,166,198,-92.8111286666667,44.6149821666667,0.12634380638456
5,150,223,-95.5006059,45.8471529,0.126333875035511
38,141,167,-92.7839329,44.5044594,0.126333704154694
55,155,204,-95.9644983,44.8473365,0.126327181503894
78,137,149,-94.1566375666667,44.8955002333333,0.126323060191793
100,122,147,-93.2618041666667,44.5714204,0.126305917760232
17,107,108,-95.5578585,45.4322232,0.126290961666352
102,116,212,-92.7352561666667,45.4588251333333,0.126251050606883
143,178,217,-93.9065260333333,44.897807,0.12624974003675
14,61,199,-93.8848730666667,44.5827576,0.126245460374745
46,185,204,-94.3603738,45.3407542333333,0.126234967102689
17,27,129,-95.4916412333333,45.2811639333333,0.126234244553293
6,40,105,-94.0112317,45.1846655333333,0.126226232116476
142,160,217,-93.0719267666667,44.3700943333333,0.126219616933331
14,22,194,-93.6612209333333,44.6912162333333,0.126218989969792
93,153,229,-94.3107366666667,44.7816295333333,0.126210662033149
13,74,131,-94.3505818666667,46.3623718,0.126200788589837
14,105,232,-93.6533219,44.6788271333333,0.126193338126185
150,215,222,-95.9754928666667,46.6245503666667,0.126191033569991
36,52,86,-93.3476086,45.5922834,0.126184362752171
72,125,219,-93.4367365,44.3113599333333,0.126181687296831
97,209,219,-93.7026746666667,44.2424903333333,0.12617588182809
14,99,195,-93.7708388666667,44.4911553333333,0.126166807670625
86,136,169,-92.8500518666667,44.6083405666667,0.126155225291191
36,116,162,-93.2761321333333,45.6804330666667,0.126154853092504
36,67,131,-93.1139277666667,45.6264518333333,0.126144597304598
12,55,76,-95.8391451,46.264652,0.126129939408568
38,98,142,-92.7848497,44.4640472333333,0.126128221567038
143,175,227,-93.798622,44.7698134,0.126114397358025
137,205,223,-93.7046788,44.5043404666667,0.126093090281858
46,79,121,-94.3362865666667,45.3526789666667,0.126091985835493
32,68,105,-93.9895938333333,45.2071907,0.126088065139904
6,160,204,-94.061721,45.1433250666667,0.126081955658925
90,164,210,-92.9377342,46.1380413333333,0.126078886160003
90,164,211,-92.9377342,46.1380413333333,0.126078886160003
43,88,155,-94.178527,45.4084333666667,0.12607523776279
14,149,166,-93.6512324333333,44.6746592333333,0.12606320063937
8,119,123,-93.4269968,45.3244441,0.126050852589616
27,170,229,-94.0508802666667,43.7693343666667,0.126034184671843
2,23,152,-94.4636840666667,45.6892192,0.126030516545918
2,25,152,-94.4636840666667,45.6892192,0.126030516545918
137,193,202,-93.6415242333333,44.6517677,0.126003812254921
14,26,78,-93.7371449333333,44.7403304,0.125992021976651
13,22,172,-94.3504425666667,46.3564323666667,0.125991623553873
149,171,204,-94.6028611666667,45.3954675333333,0.125985608031886
85,102,158,-93.2189176,45.4163507,0.12597397916848
97,170,224,-93.761912,44.0031382333333,0.125972664431451
38,141,166,-92.7856198666667,44.5119821333333,0.125971834952029
134,147,172,-94.5555341666667,46.4224369333333,0.12597075812851
43,127,178,-93.928268,45.3932354,0.125962807898601
6,184,201,-94.237259,45.2326572333333,0.125962309539106
41,109,138,-93.6867355,44.7356286333333,0.125957297259709
128,154,217,-93.9030024,45.369063,0.125941746703975
43,92,106,-93.930552,45.4448816333333,0.125935825608511
7,36,184,-93.4137022666667,45.3308921333333,0.125920310220735
93,149,227,-94.4873441,44.9378736,0.12587723573992
14,110,159,-93.7364097666667,44.4941531,0.125874187355724
2,152,157,-94.5347184333333,45.7471415333333,0.125870068419052
1,4,88,-93.7487682333333,46.4157848666667,0.125860879448089
4,11,43,-95.2796251333333,45.9912124666667,0.125859573364565
56,78,128,-93.9171103333333,45.0330314666667,0.12585385354895
36,230,231,-93.2705530666667,45.4483653,0.125844619920564
2,125,152,-94.4723219,45.7021966333333,0.125832999158155
7,127,132,-93.3641155666667,45.3435634666667,0.125822813001681
43,45,158,-93.9419696,45.3536739666667,0.125821030248429
